NO2(GT),PT08.S4(NO2),T,RH,AH,Day,Month,Year,Hour,Weekday
53.0,1432.0,24.0,37.8,1.1077,07,07,2004,05,2
88.0,1673.0,23.9,39.3,1.1522,07,07,2004,06,2
136.0,2305.0,24.8,38.4,1.1808,07,07,2004,07,2
166.0,1707.0,34.6,21.1,1.1398,07,07,2004,10,2
154.0,1623.0,38.3,17.0,1.1216,07,07,2004,11,2
149.0,1640.0,40.4,14.5,1.0736,07,07,2004,12,2
142.0,1683.0,42.6,9.6,0.8012,07,07,2004,13,2
130.0,1629.0,42.5,10.2,0.8478,07,07,2004,14,2
121.0,1555.0,41.0,11.6,0.8872,07,07,2004,15,2
116.0,1546.0,41.3,13.0,1.0154,07,07,2004,16,2
177.0,1925.0,39.2,14.5,1.0106,07,07,2004,17,2
233.0,1903.0,36.9,17.9,1.096,07,07,2004,18,2
223.0,2199.0,35.6,20.4,1.1646,07,07,2004,19,2
184.0,2005.0,33.7,22.6,1.1658,07,07,2004,20,2
165.0,2017.0,31.5,27.8,1.2671,07,07,2004,21,2
132.0,1880.0,31.1,29.3,1.3055,07,07,2004,22,2
122.0,1827.0,30.2,30.9,1.3026,07,07,2004,23,2
88.0,1627.0,29.8,30.2,1.2502,08,07,2004,00,5
74.0,1503.0,25.6,38.8,1.2545,08,07,2004,05,5
62.0,1511.0,27.5,34.6,1.2518,08,07,2004,06,5
115.0,1914.0,25.9,37.4,1.2289,08,07,2004,07,5
155.0,1919.0,29.5,32.7,1.3229,08,07,2004,09,5
162.0,1903.0,29.8,33.1,1.3693,08,07,2004,10,5
189.0,1934.0,33.4,26.8,1.3586,08,07,2004,11,5
115.0,1538.0,40.3,15.8,1.1604,08,07,2004,12,5
109.0,1525.0,41.8,15.0,1.1989,08,07,2004,13,5
108.0,1609.0,41.1,15.7,1.2071,08,07,2004,14,5
167.0,1807.0,40.9,14.6,1.114,08,07,2004,16,5
200.0,1891.0,39.1,16.9,1.1705,08,07,2004,17,5
178.0,2021.0,36.4,27.3,1.6308,08,07,2004,18,5
206.0,2371.0,34.9,29.3,1.611,08,07,2004,19,5
137.0,1900.0,32.2,27.6,1.3044,08,07,2004,21,5
128.0,1834.0,30.5,29.7,1.2742,08,07,2004,22,5
121.0,1934.0,29.4,35.6,1.4383,08,07,2004,23,5
136.0,1996.0,29.1,34.8,1.38,09,07,2004,00,1
74.0,1585.0,27.9,41.6,1.5425,09,07,2004,02,1
40.0,1432.0,27.4,42.2,1.5177,09,07,2004,04,1
83.0,1636.0,26.9,40.3,1.4041,09,07,2004,06,1
129.0,1989.0,27.0,37.3,1.3081,09,07,2004,07,1
115.0,1640.0,27.4,32.0,1.1545,09,07,2004,09,1
130.0,1527.0,30.5,24.7,1.0592,09,07,2004,10,1
137.0,1546.0,32.9,20.1,0.9902,09,07,2004,11,1
116.0,1544.0,33.9,18.4,0.9587,09,07,2004,12,1
129.0,1545.0,34.4,19.3,1.0325,09,07,2004,13,1
139.0,1554.0,32.4,19.1,0.915,09,07,2004,16,1
180.0,1602.0,32.2,17.1,0.8124,09,07,2004,17,1
158.0,1738.0,28.3,24.9,0.9412,09,07,2004,19,1
162.0,1672.0,26.6,30.2,1.033,09,07,2004,20,1
112.0,1614.0,24.8,36.8,1.1357,09,07,2004,21,1
104.0,1648.0,23.7,43.4,1.2495,09,07,2004,22,1
125.0,1719.0,23.0,46.2,1.2815,09,07,2004,23,1
127.0,1792.0,22.7,47.7,1.2977,10,07,2004,00,3
70.0,1539.0,21.6,51.9,1.3254,10,07,2004,02,3
33.0,1406.0,22.4,49.7,1.3333,10,07,2004,04,3
45.0,1475.0,21.7,52.0,1.3313,10,07,2004,05,3
74.0,1551.0,22.0,51.0,1.3296,10,07,2004,07,3
84.0,1572.0,25.0,41.6,1.301,10,07,2004,08,3
93.0,1612.0,26.7,36.4,1.2596,10,07,2004,09,3
83.0,1473.0,31.2,23.4,1.0487,10,07,2004,11,3
71.0,1416.0,32.4,20.5,0.9806,10,07,2004,12,3
78.0,1409.0,33.3,19.2,0.9634,10,07,2004,13,3
62.0,1323.0,33.1,16.8,0.8391,10,07,2004,14,3
69.0,1328.0,31.8,18.7,0.8624,10,07,2004,17,3
77.0,1559.0,26.1,33.7,1.1228,10,07,2004,20,3
94.0,1551.0,24.7,38.8,1.1929,10,07,2004,21,3
97.0,1588.0,23.4,43.2,1.229,10,07,2004,22,3
110.0,1682.0,23.1,44.2,1.2317,10,07,2004,23,3
116.0,1713.0,22.7,45.3,1.2299,11,07,2004,00,6
51.0,1423.0,22.0,45.8,1.1965,11,07,2004,02,6
36.0,1385.0,20.6,50.6,1.2119,11,07,2004,05,6
35.0,1369.0,21.3,48.8,1.2189,11,07,2004,06,6
48.0,1427.0,20.4,52.6,1.247,11,07,2004,07,6
38.0,1402.0,23.5,44.0,1.2596,11,07,2004,08,6
54.0,1442.0,25.7,37.9,1.2334,11,07,2004,09,6
57.0,1486.0,27.9,33.6,1.2433,11,07,2004,10,6
54.0,1380.0,29.0,28.3,1.1116,11,07,2004,11,6
46.0,1371.0,29.5,25.9,1.0489,11,07,2004,12,6
36.0,1321.0,31.8,22.3,1.0366,11,07,2004,13,6
19.0,1272.0,32.2,20.0,0.9488,11,07,2004,14,6
63.0,1327.0,33.0,17.7,0.8758,11,07,2004,16,6
86.0,1359.0,32.0,19.8,0.9273,11,07,2004,17,6
65.0,1347.0,29.6,24.1,0.9831,11,07,2004,18,6
116.0,1565.0,25.3,30.9,0.9815,11,07,2004,20,6
124.0,1651.0,24.2,35.9,1.0684,11,07,2004,21,6
108.0,1615.0,22.7,43.9,1.1962,11,07,2004,23,6
82.0,1550.0,21.6,44.0,1.1244,12,07,2004,00,1
22.0,1323.0,21.2,46.2,1.1482,12,07,2004,02,1
43.0,1423.0,20.0,51.8,1.1967,12,07,2004,05,1
112.0,1945.0,21.3,49.7,1.2452,12,07,2004,08,1
104.0,1586.0,21.7,46.3,1.1867,12,07,2004,09,1
107.0,1496.0,23.4,39.4,1.1172,12,07,2004,10,1
80.0,1550.0,24.2,36.9,1.0966,12,07,2004,14,1
72.0,1514.0,26.0,34.9,1.1509,12,07,2004,15,1
106.0,1551.0,24.8,33.1,1.0222,12,07,2004,16,1
119.0,1762.0,24.0,36.3,1.0708,12,07,2004,17,1
128.0,1797.0,23.6,35.7,1.0282,12,07,2004,19,1
95.0,1488.0,22.5,36.8,0.988,12,07,2004,21,1
85.0,1414.0,21.3,38.7,0.9686,12,07,2004,22,1
50.0,1353.0,18.4,53.4,1.117,13,07,2004,02,1
42.0,1365.0,16.6,56.8,1.0629,13,07,2004,05,1
62.0,1528.0,16.2,57.4,1.0515,13,07,2004,06,1
111.0,2120.0,17.3,54.3,1.0631,13,07,2004,07,1
139.0,1656.0,26.4,29.9,1.0138,13,07,2004,10,1
112.0,1469.0,34.5,13.3,0.7158,13,07,2004,13,1
72.0,1339.0,30.1,19.4,0.8157,13,07,2004,15,1
126.0,1635.0,31.9,18.3,0.8523,13,07,2004,17,1
154.0,1840.0,32.0,20.1,0.9364,13,07,2004,18,1
173.0,2092.0,28.9,24.1,0.9495,13,07,2004,19,1
162.0,1884.0,27.3,27.1,0.967,13,07,2004,20,1
128.0,1666.0,26.0,28.5,0.9484,13,07,2004,21,1
120.0,1592.0,25.2,28.6,0.9008,13,07,2004,22,1
111.0,1585.0,24.3,31.1,0.9316,13,07,2004,23,1
69.0,1448.0,23.0,33.8,0.9406,14,07,2004,01,2
59.0,1334.0,20.5,42.3,1.0091,14,07,2004,04,2
73.0,1444.0,18.8,49.0,1.0505,14,07,2004,05,2
89.0,1616.0,18.8,49.4,1.0624,14,07,2004,06,2
142.0,2194.0,19.9,46.5,1.071,14,07,2004,07,2
145.0,2357.0,22.1,41.7,1.098,14,07,2004,08,2
156.0,1913.0,24.0,36.4,1.0706,14,07,2004,09,2
148.0,1717.0,30.2,22.8,0.9616,14,07,2004,10,2
122.0,1523.0,33.4,17.1,0.8627,14,07,2004,11,2
106.0,1547.0,35.1,15.0,0.8381,14,07,2004,12,2
127.0,1612.0,35.7,13.6,0.7836,14,07,2004,14,2
113.0,1539.0,35.3,13.8,0.7767,14,07,2004,15,2
136.0,1496.0,32.3,16.7,0.7946,14,07,2004,16,2
190.0,1901.0,32.3,18.4,0.8753,14,07,2004,19,2
160.0,1705.0,29.7,25.0,1.0246,14,07,2004,20,2
123.0,1552.0,26.3,27.3,0.9238,14,07,2004,22,2
101.0,1488.0,25.3,30.0,0.9508,14,07,2004,23,2
116.0,1631.0,24.0,34.9,1.0271,15,07,2004,00,3
80.0,1566.0,23.4,38.6,1.0968,15,07,2004,01,3
51.0,1355.0,23.5,38.3,1.0972,15,07,2004,02,3
37.0,1303.0,21.6,44.0,1.1225,15,07,2004,04,3
46.0,1342.0,21.4,45.6,1.1493,15,07,2004,05,3
108.0,1827.0,21.3,48.4,1.2119,15,07,2004,07,3
151.0,2239.0,22.9,47.9,1.3208,15,07,2004,08,3
116.0,1665.0,27.6,38.0,1.3818,15,07,2004,10,3
131.0,1619.0,35.7,18.9,1.0865,15,07,2004,13,3
152.0,1694.0,36.5,18.1,1.0887,15,07,2004,16,3
198.0,1886.0,35.5,19.1,1.0888,15,07,2004,17,3
183.0,1845.0,33.7,20.0,1.0275,15,07,2004,18,3
175.0,1879.0,30.5,22.7,0.9763,15,07,2004,19,3
193.0,1940.0,28.7,26.2,1.0144,15,07,2004,20,3
140.0,1699.0,26.7,28.9,0.9981,15,07,2004,21,3
128.0,1730.0,25.7,31.6,1.0285,15,07,2004,22,3
100.0,1589.0,24.5,35.7,1.0807,15,07,2004,23,3
97.0,1572.0,24.3,36.3,1.0852,16,07,2004,00,4
67.0,1440.0,23.8,36.9,1.0748,16,07,2004,01,4
58.0,1360.0,23.7,37.3,1.076,16,07,2004,02,4
45.0,1291.0,21.6,42.2,1.0762,16,07,2004,04,4
62.0,1379.0,20.3,46.8,1.1,16,07,2004,05,4
59.0,1384.0,20.7,45.9,1.1088,16,07,2004,06,4
102.0,1819.0,20.5,47.7,1.1419,16,07,2004,07,4
142.0,1701.0,32.8,25.2,1.2325,16,07,2004,11,4
120.0,1578.0,36.5,16.7,1.0045,16,07,2004,13,4
150.0,1606.0,37.5,14.3,0.9099,16,07,2004,14,4
120.0,1473.0,38.0,15.5,1.0119,16,07,2004,15,4
173.0,1648.0,38.1,16.5,1.0828,16,07,2004,16,4
187.0,1881.0,32.4,21.5,1.0303,16,07,2004,19,4
170.0,1937.0,30.3,25.6,1.0879,16,07,2004,20,4
149.0,1762.0,28.5,27.8,1.0665,16,07,2004,21,4
119.0,1686.0,25.7,33.5,1.0918,16,07,2004,23,4
108.0,1673.0,24.7,36.9,1.1302,17,07,2004,00,5
93.0,1581.0,23.6,39.2,1.1306,17,07,2004,01,5
77.0,1552.0,22.2,43.0,1.1363,17,07,2004,02,5
76.0,1415.0,21.3,45.9,1.1471,17,07,2004,04,5
75.0,1546.0,21.1,46.9,1.1585,17,07,2004,07,5
111.0,1628.0,22.8,43.0,1.1731,17,07,2004,08,5
116.0,1633.0,25.0,38.3,1.198,17,07,2004,09,5
138.0,1675.0,30.9,26.9,1.1835,17,07,2004,10,5
94.0,1428.0,36.9,17.2,1.0576,17,07,2004,12,5
91.0,1427.0,39.3,13.9,0.9715,17,07,2004,13,5
60.0,1308.0,40.3,12.6,0.9302,17,07,2004,14,5
66.0,1282.0,39.7,13.5,0.965,17,07,2004,15,5
87.0,1435.0,41.1,13.1,1.0124,17,07,2004,16,5
106.0,1512.0,40.1,14.9,1.0828,17,07,2004,17,5
94.0,1464.0,37.4,17.0,1.0757,17,07,2004,18,5
120.0,1496.0,31.7,21.6,0.9959,17,07,2004,20,5
106.0,1475.0,29.7,24.2,0.9926,17,07,2004,21,5
120.0,1644.0,26.8,29.9,1.0402,17,07,2004,23,5
114.0,1591.0,25.8,33.0,1.0826,18,07,2004,00,6
64.0,1447.0,24.3,38.1,1.1398,18,07,2004,02,6
55.0,1338.0,23.3,39.5,1.1176,18,07,2004,04,6
50.0,1355.0,21.1,45.6,1.1246,18,07,2004,05,6
53.0,1395.0,21.3,45.5,1.1405,18,07,2004,07,6
85.0,1417.0,22.6,31.0,0.8372,18,07,2004,08,6
102.0,1519.0,25.7,34.8,1.1292,18,07,2004,09,6
97.0,1481.0,31.6,23.8,1.0842,18,07,2004,10,6
62.0,1263.0,37.9,15.0,0.9728,18,07,2004,12,6
40.0,1234.0,40.2,12.3,0.8983,18,07,2004,14,6
53.0,1325.0,40.1,13.6,0.9953,18,07,2004,17,6
54.0,1374.0,37.6,16.4,1.0458,18,07,2004,18,6
58.0,1399.0,33.9,20.3,1.0522,18,07,2004,19,6
102.0,1635.0,29.0,27.0,1.063,18,07,2004,22,6
55.0,1393.0,26.8,32.3,1.1235,19,07,2004,01,0
51.0,1343.0,26.6,33.0,1.1338,19,07,2004,02,0
50.0,1374.0,22.2,42.8,1.1317,19,07,2004,04,0
75.0,1455.0,21.2,46.3,1.1501,19,07,2004,05,0
165.0,1842.0,32.4,24.8,1.1886,19,07,2004,10,0
159.0,1732.0,36.8,18.0,1.0945,19,07,2004,11,0
159.0,1678.0,39.1,16.0,1.11,19,07,2004,12,0
129.0,1523.0,41.4,13.8,1.0786,19,07,2004,15,0
126.0,1533.0,40.5,14.9,1.114,19,07,2004,16,0
149.0,1781.0,39.6,17.0,1.2064,19,07,2004,17,0
200.0,1911.0,37.7,19.8,1.2715,19,07,2004,18,0
174.0,1863.0,34.3,24.2,1.2857,19,07,2004,19,0
135.0,1761.0,30.2,30.8,1.3008,19,07,2004,21,0
96.0,1619.0,29.2,33.1,1.3202,19,07,2004,23,0
94.0,1576.0,27.6,36.6,1.332,20,07,2004,00,1
79.0,1531.0,27.2,36.9,1.3147,20,07,2004,01,1
166.0,2643.0,27.0,38.7,1.361,20,07,2004,08,1
189.0,2238.0,29.4,33.6,1.3526,20,07,2004,09,1
164.0,1747.0,38.1,18.5,1.2108,20,07,2004,11,1
130.0,1615.0,39.8,16.0,1.1444,20,07,2004,13,1
132.0,1625.0,42.8,12.3,1.0326,20,07,2004,15,1
101.0,1544.0,41.4,14.2,1.1128,20,07,2004,16,1
110.0,1753.0,34.7,23.3,1.2653,20,07,2004,19,1
102.0,1644.0,30.9,29.0,1.275,20,07,2004,21,1
112.0,1799.0,29.0,33.4,1.3149,20,07,2004,23,1
89.0,1683.0,28.3,36.8,1.3906,21,07,2004,00,2
73.0,1562.0,23.3,50.1,1.41,21,07,2004,05,2
140.0,2405.0,25.8,42.2,1.3774,21,07,2004,08,2
150.0,1951.0,28.1,37.3,1.3922,21,07,2004,09,2
138.0,1571.0,38.9,15.9,1.0896,21,07,2004,12,2
123.0,1561.0,40.4,15.0,1.1125,21,07,2004,13,2
107.0,1537.0,42.0,14.2,1.1517,21,07,2004,15,2
99.0,1576.0,41.6,14.5,1.1483,21,07,2004,17,2
140.0,1813.0,39.6,18.8,1.3413,21,07,2004,18,2
163.0,1998.0,36.1,25.5,1.4949,21,07,2004,19,2
144.0,1914.0,33.3,29.9,1.5079,21,07,2004,20,2
120.0,1917.0,30.1,35.8,1.5034,21,07,2004,22,2
106.0,1839.0,28.9,39.1,1.537,21,07,2004,23,2
70.0,1719.0,26.9,46.1,1.608,22,07,2004,01,3
70.0,1595.0,23.8,55.4,1.6073,22,07,2004,04,3
50.0,1527.0,24.9,50.6,1.5755,22,07,2004,05,3
127.0,2388.0,24.7,50.9,1.5593,22,07,2004,07,3
158.0,2003.0,28.1,42.0,1.5735,22,07,2004,09,3
127.0,1735.0,37.3,22.9,1.4373,22,07,2004,11,3
113.0,1559.0,42.8,14.3,1.2003,22,07,2004,14,3
143.0,1654.0,44.3,13.0,1.183,22,07,2004,15,3
157.0,1686.0,44.6,12.6,1.1684,22,07,2004,16,3
170.0,1813.0,43.4,14.8,1.2882,22,07,2004,17,3
187.0,1990.0,40.6,18.2,1.368,22,07,2004,18,3
100.0,1838.0,30.4,35.4,1.5144,22,07,2004,22,3
105.0,1887.0,29.4,38.7,1.5581,22,07,2004,23,3
107.0,1917.0,28.6,38.7,1.4921,23,07,2004,00,4
72.0,1658.0,27.7,40.5,1.4835,23,07,2004,01,4
59.0,1544.0,28.0,39.8,1.4803,23,07,2004,02,4
59.0,1707.0,25.1,46.5,1.4615,23,07,2004,06,4
95.0,2116.0,24.5,48.3,1.4593,23,07,2004,07,4
120.0,2283.0,26.6,42.8,1.4675,23,07,2004,08,4
133.0,2141.0,29.0,37.6,1.4866,23,07,2004,09,4
133.0,1925.0,34.2,28.5,1.5071,23,07,2004,10,4
132.0,1784.0,40.1,17.5,1.2721,23,07,2004,12,4
121.0,1621.0,41.9,15.2,1.2173,23,07,2004,14,4
123.0,1622.0,43.1,13.8,1.1803,23,07,2004,15,4
129.0,1638.0,42.8,13.8,1.1681,23,07,2004,16,4
129.0,1746.0,41.1,16.5,1.2701,23,07,2004,17,4
156.0,1990.0,38.7,20.3,1.3743,23,07,2004,18,4
131.0,1971.0,35.8,24.1,1.3924,23,07,2004,19,4
79.0,1634.0,30.1,33.9,1.4257,23,07,2004,21,4
91.0,1831.0,28.5,38.4,1.468,23,07,2004,23,4
83.0,1785.0,27.0,42.8,1.503,24,07,2004,01,5
61.0,1597.0,24.6,52.2,1.5881,24,07,2004,05,5
62.0,1586.0,24.4,50.5,1.5243,24,07,2004,06,5
65.0,1715.0,25.2,49.1,1.5546,24,07,2004,07,5
79.0,1829.0,26.6,50.8,1.7419,24,07,2004,08,5
116.0,1883.0,32.7,34.5,1.6798,24,07,2004,10,5
89.0,1686.0,36.6,26.5,1.599,24,07,2004,11,5
53.0,1623.0,38.3,27.1,1.797,24,07,2004,13,5
34.0,1488.0,35.4,32.4,1.837,24,07,2004,14,5
38.0,1505.0,37.3,28.8,1.8087,24,07,2004,15,5
62.0,1545.0,35.1,29.6,1.6452,24,07,2004,17,5
88.0,1549.0,29.9,37.9,1.5745,24,07,2004,19,5
70.0,1494.0,28.2,41.9,1.5776,24,07,2004,20,5
53.0,1475.0,27.2,45.9,1.6316,24,07,2004,21,5
57.0,1557.0,27.3,45.7,1.6308,24,07,2004,22,5
73.0,1673.0,27.0,47.1,1.6573,24,07,2004,23,5
83.0,1760.0,23.7,69.3,2.0042,25,07,2004,00,6
52.0,1530.0,24.7,56.9,1.739,25,07,2004,02,6
26.0,1463.0,24.1,59.6,1.7657,25,07,2004,04,6
17.0,1458.0,22.5,69.1,1.8578,25,07,2004,05,6
28.0,1476.0,23.4,64.4,1.835,25,07,2004,06,6
29.0,1442.0,24.4,57.9,1.7476,25,07,2004,07,6
37.0,1443.0,24.5,56.9,1.7225,25,07,2004,08,6
31.0,1435.0,24.9,54.8,1.7063,25,07,2004,09,6
50.0,1446.0,29.1,40.8,1.6203,25,07,2004,13,6
37.0,1403.0,31.2,36.3,1.6217,25,07,2004,16,6
51.0,1466.0,30.0,41.3,1.7259,25,07,2004,17,6
90.0,1637.0,28.8,41.3,1.6164,25,07,2004,19,6
86.0,1653.0,27.7,43.4,1.5833,25,07,2004,21,6
88.0,1643.0,27.3,44.1,1.5751,25,07,2004,22,6
68.0,1553.0,26.0,48.0,1.5882,26,07,2004,01,0
48.0,1465.0,26.2,45.7,1.5324,26,07,2004,02,0
22.0,1396.0,25.6,46.8,1.5111,26,07,2004,04,0
59.0,1466.0,25.3,47.6,1.5159,26,07,2004,05,0
116.0,1842.0,26.5,46.3,1.5768,26,07,2004,07,0
109.0,1744.0,27.9,42.7,1.5754,26,07,2004,08,0
98.0,1637.0,28.8,38.9,1.5184,26,07,2004,09,0
97.0,1559.0,31.7,31.5,1.4487,26,07,2004,10,0
97.0,1596.0,33.9,26.9,1.3964,26,07,2004,11,0
92.0,1590.0,35.4,24.8,1.4017,26,07,2004,13,0
76.0,1464.0,35.2,24.1,1.351,26,07,2004,14,0
101.0,1546.0,35.4,23.8,1.3443,26,07,2004,16,0
118.0,1651.0,34.6,23.5,1.2691,26,07,2004,17,0
129.0,1931.0,33.0,28.2,1.3921,26,07,2004,18,0
131.0,1763.0,32.5,27.9,1.3373,26,07,2004,19,0
130.0,1697.0,30.5,29.9,1.2875,26,07,2004,20,0
106.0,1616.0,29.1,33.1,1.3126,26,07,2004,21,0
92.0,1549.0,28.4,35.8,1.3665,26,07,2004,22,0
97.0,1613.0,27.7,37.9,1.3842,26,07,2004,23,0
80.0,1511.0,28.3,35.5,1.3414,27,07,2004,00,1
40.0,1479.0,27.1,38.6,1.3632,27,07,2004,01,1
49.0,1466.0,25.8,40.9,1.3377,27,07,2004,02,1
37.0,1402.0,25.1,42.3,1.326,27,07,2004,05,1
92.0,1621.0,23.1,48.8,1.3638,27,07,2004,06,1
109.0,1600.0,29.3,31.0,1.2445,27,07,2004,10,1
108.0,1572.0,31.2,26.6,1.192,27,07,2004,11,1
90.0,1478.0,31.1,26.2,1.1619,27,07,2004,12,1
81.0,1528.0,31.7,26.4,1.2153,27,07,2004,13,1
87.0,1474.0,31.7,25.6,1.179,27,07,2004,14,1
99.0,1470.0,32.8,22.2,1.0835,27,07,2004,16,1
119.0,1577.0,32.4,22.4,1.0701,27,07,2004,17,1
128.0,1602.0,31.4,22.7,1.027,27,07,2004,18,1
111.0,1536.0,28.4,24.7,0.9404,27,07,2004,19,1
114.0,1479.0,27.7,24.2,0.882,27,07,2004,20,1
100.0,1438.0,26.1,28.3,0.9456,27,07,2004,21,1
77.0,1426.0,23.6,31.9,0.9195,28,07,2004,01,2
65.0,1337.0,20.5,41.2,0.9802,28,07,2004,04,2
74.0,1363.0,20.6,41.5,0.9982,28,07,2004,05,2
83.0,1449.0,20.2,42.5,0.9949,28,07,2004,06,2
96.0,1726.0,20.9,40.4,0.9884,28,07,2004,07,2
120.0,2112.0,22.4,38.0,1.0201,28,07,2004,08,2
147.0,1964.0,26.0,29.7,0.9831,28,07,2004,09,2
148.0,1662.0,31.4,18.6,0.8398,28,07,2004,10,2
91.0,1481.0,34.2,15.8,0.8371,28,07,2004,11,2
94.0,1517.0,35.4,15.3,0.8649,28,07,2004,12,2
92.0,1383.0,33.9,16.2,0.8454,28,07,2004,14,2
111.0,1464.0,36.8,13.7,0.8335,28,07,2004,16,2
166.0,1697.0,34.4,16.4,0.8761,28,07,2004,17,2
143.0,1713.0,32.3,20.7,0.9875,28,07,2004,19,2
102.0,1532.0,28.6,27.2,1.048,28,07,2004,21,2
94.0,1528.0,27.6,27.4,0.9926,28,07,2004,22,2
96.0,1472.0,26.3,29.0,0.9807,28,07,2004,23,2
88.0,1518.0,25.4,30.1,0.9602,29,07,2004,00,3
33.0,1276.0,25.7,30.9,1.0048,29,07,2004,02,3
33.0,1265.0,23.9,34.4,1.0079,29,07,2004,04,3
72.0,1488.0,21.2,41.2,1.0246,29,07,2004,06,3
97.0,1850.0,21.6,40.9,1.0468,29,07,2004,07,3
140.0,1809.0,26.8,29.5,1.0209,29,07,2004,09,3
150.0,1586.0,34.4,16.6,0.8892,29,07,2004,11,3
106.0,1484.0,36.4,16.8,1.0033,29,07,2004,13,3
137.0,1601.0,38.6,16.1,1.0853,29,07,2004,15,3
135.0,1600.0,37.4,18.1,1.1467,29,07,2004,17,3
118.0,1641.0,29.7,28.1,1.1544,29,07,2004,20,3
135.0,1752.0,28.5,32.1,1.2296,29,07,2004,21,3
105.0,1754.0,26.3,45.6,1.5349,29,07,2004,23,3
104.0,1720.0,25.7,46.1,1.5025,30,07,2004,00,4
69.0,1551.0,23.5,51.3,1.467,30,07,2004,02,4
52.0,1494.0,23.0,52.2,1.4516,30,07,2004,05,4
48.0,1504.0,23.0,49.9,1.3849,30,07,2004,06,4
160.0,2186.0,26.8,46.6,1.6157,30,07,2004,09,4
141.0,1722.0,34.8,26.0,1.4241,30,07,2004,11,4
104.0,1628.0,36.1,24.8,1.4628,30,07,2004,12,4
101.0,1610.0,37.7,21.8,1.3977,30,07,2004,13,4
118.0,1580.0,36.9,21.8,1.3384,30,07,2004,14,4
121.0,1564.0,39.1,18.7,1.2884,30,07,2004,15,4
124.0,1554.0,39.3,18.9,1.318,30,07,2004,16,4
127.0,1723.0,38.2,21.8,1.4312,30,07,2004,17,4
137.0,1874.0,33.3,28.7,1.4454,30,07,2004,19,4
135.0,1828.0,30.9,34.2,1.5064,30,07,2004,20,4
118.0,1808.0,29.1,38.9,1.5384,30,07,2004,21,4
111.0,1827.0,28.1,40.3,1.5086,30,07,2004,22,4
56.0,1588.0,25.1,51.1,1.6044,31,07,2004,02,5
37.0,1529.0,23.8,55.3,1.6068,31,07,2004,04,5
49.0,1559.0,23.7,54.6,1.5823,31,07,2004,05,5
71.0,1666.0,22.6,58.8,1.5903,31,07,2004,06,5
71.0,1600.0,24.0,53.4,1.5748,31,07,2004,07,5
86.0,1763.0,25.2,51.0,1.6131,31,07,2004,08,5
125.0,1879.0,27.3,47.1,1.6807,31,07,2004,09,5
160.0,1957.0,32.8,33.4,1.633,31,07,2004,10,5
174.0,1895.0,36.0,28.0,1.6304,31,07,2004,11,5
127.0,1611.0,39.8,20.5,1.4687,31,07,2004,13,5
114.0,1423.0,38.1,22.0,1.4402,31,07,2004,14,5
65.0,1418.0,40.0,20.0,1.4517,31,07,2004,15,5
77.0,1467.0,40.4,19.8,1.4724,31,07,2004,16,5
68.0,1452.0,39.1,20.7,1.427,31,07,2004,17,5
92.0,1554.0,37.3,24.3,1.5222,31,07,2004,18,5
114.0,1704.0,31.8,34.5,1.5911,31,07,2004,20,5
105.0,1817.0,30.1,37.7,1.5799,31,07,2004,21,5
70.0,1724.0,25.7,50.7,1.6491,01,08,2004,01,3
40.0,1637.0,25.1,53.9,1.689,01,08,2004,02,3
26.0,1584.0,23.5,63.6,1.8223,01,08,2004,04,3
21.0,1513.0,24.3,59.4,1.7838,01,08,2004,05,3
30.0,1530.0,23.3,62.0,1.7547,01,08,2004,06,3
21.0,1559.0,24.1,63.1,1.8619,01,08,2004,07,3
35.0,1624.0,25.0,60.7,1.892,01,08,2004,08,3
48.0,1638.0,32.4,37.3,1.7808,01,08,2004,10,3
42.0,1270.0,38.1,18.5,1.2141,01,08,2004,14,3
84.0,1379.0,38.5,19.8,1.326,01,08,2004,17,3
95.0,1584.0,33.1,32.7,1.62,01,08,2004,19,3
77.0,1667.0,30.7,38.7,1.678,01,08,2004,20,3
85.0,1655.0,29.5,42.7,1.7316,01,08,2004,21,3
83.0,1736.0,27.8,52.6,1.9398,01,08,2004,22,3
88.0,1798.0,27.4,55.5,1.9998,01,08,2004,23,3
68.0,1775.0,27.3,57.1,2.0426,02,08,2004,00,6
97.0,1573.0,26.7,60.1,2.067,02,08,2004,01,6
51.0,1542.0,26.2,61.6,2.0575,02,08,2004,02,6
5.0,1418.0,25.5,61.8,1.9831,02,08,2004,04,6
35.0,1504.0,25.1,62.4,1.9602,02,08,2004,05,6
56.0,1650.0,24.6,62.7,1.9158,02,08,2004,06,6
110.0,1947.0,25.7,58.9,1.9156,02,08,2004,07,6
115.0,1774.0,32.7,36.9,1.7953,02,08,2004,10,6
119.0,1781.0,34.0,32.7,1.7146,02,08,2004,11,6
107.0,1761.0,35.6,29.2,1.6684,02,08,2004,12,6
99.0,1635.0,37.1,25.6,1.5868,02,08,2004,13,6
95.0,1636.0,36.1,26.4,1.5505,02,08,2004,14,6
117.0,1636.0,38.0,22.2,1.4483,02,08,2004,16,6
157.0,1731.0,36.9,22.7,1.3887,02,08,2004,17,6
173.0,1801.0,35.5,25.7,1.4626,02,08,2004,18,6
91.0,1733.0,28.8,43.5,1.6989,02,08,2004,21,6
98.0,1746.0,28.0,46.2,1.721,02,08,2004,22,6
74.0,1692.0,26.4,52.2,1.7708,03,08,2004,00,0
50.0,1640.0,26.2,52.3,1.7561,03,08,2004,01,0
